locus_tag,5GB1_FM40_T0m_TR2,5GB1_FM40_T10m_TR3,5GB1_FM40_T20m_TR2,5GB1_FM40_T40m_TR1,5GB1_FM40_T60m_TR1,5GB1_FM40_T90m_TR2,5GB1_FM40_T150m_TR1_remake,5GB1_FM40_T180m_TR1
MBURv2_130539,429.108322298304,402.65056110486165,405.26071327875064,415.7401111100731,412.6167143510375,368.9189733284671,431.7794036364984,320.7064281741043
MBURv2_130540,95.17578937575,84.3867313198186,95.00159770404558,60.35760360806156,95.640588450333,65.15372582533107,89.62244479600896,65.71501046746474
MBURv2_130541,107.76648865669515,125.77169228146988,112.58775687740584,166.22663043960992,217.5628501955813,218.1514697816142,242.71213604622093,161.8050618203657
MBURv2_130542,63.797719856090254,71.41605541389204,70.59294750742563,94.3131677431231,116.14776044885689,129.537468132645,124.05700514128533,89.92453338995746
MBURv2_130543,62.57350097848615,63.92388951305507,68.53756005381605,87.29405480504772,119.20313699082016,131.44055992588525,114.01107189620825,88.02439955285605
MBURv2_130544,106.45674278995077,102.84497157248094,105.3446620027038,116.26880068073302,177.00646220658646,173.63907500316117,179.13366592149725,126.37357954814821
MBURv2_130545,75.70747925609993,78.67052334293078,76.19834284300285,101.29947458695648,119.46838143968118,133.53245212629724,110.58810668916273,89.90381597328933
MBURv2_130546,131.55778892239078,125.23577595261857,120.08183629117916,109.84573737143808,119.27468401832574,96.59106536824744,121.6337364156846,94.72583232465765
MBURv2_130547,137.1887655185383,145.52280598488332,130.8881513162231,121.58925135525836,134.40970296018267,109.0992746409545,138.9691252200098,105.04404803458708
MBURv2_130548,179.8393269992093,184.15449558533632,173.6227614851133,145.44488309743195,177.03277504473223,143.868199073494,148.63992834564883,124.29715046868144
MBURv2_130549,233.20749442050374,233.35046529830896,212.36273786973288,197.7215670641706,210.18236322892932,187.09264020573403,231.66160423477945,178.5450422137857
MBURv2_130550,181.7609930328341,151.3547978705416,168.36684460418948,133.71291166814927,165.1412383615785,133.5942692716995,146.71878362637855,121.03795140552207
MBURv2_130551,131.7088513585103,96.37939462873507,125.4930728831164,86.8386075625866,127.60353656968506,92.75065997768617,136.44542245609742,99.99323188150343
MBURv2_130552,205.11968139313612,179.17294250842488,180.8240964299973,189.93323017237907,176.1844163798457,181.57949885910568,190.79675683258662,180.75695839936535
MBURv2_130553,61.375976237470695,48.484647756975725,62.56640987962508,47.047420994222605,53.59378031678185,40.0290131286752,40.84095425253238,39.74841317203988
MBURv2_130554,62.662232545387006,70.56566851675613,65.2517599669431,67.66760029994701,54.51897678509586,64.86950763669536,61.23372463408789,59.06610424378589
MBURv2_130555,51.63585649850687,70.16084097264026,49.09670400076563,82.29234139459632,38.580309983998795,64.63450053459613,59.45129666729436,69.60210664574412
MBURv2_130556,125.5316551061221,130.4784030409323,115.55854479238691,121.84517663160007,109.5740054283412,113.4294776034901,117.40738493759277,104.73001019158242
MBURv2_130557,174.54964179879283,176.74449302760968,179.46556300774077,173.71184179970294,182.60665977493616,153.43519526180697,191.85128462482072,159.5656925271543
MBURv2_130558,205.37922233292056,192.924221149077,199.45334255143382,166.83716496366924,234.14525025477622,162.53368490473588,220.60909488248362,173.42716511508468
MBURv2_130559,278.0626483380111,268.7881127985052,259.12166118935363,241.7815859441477,270.3059974470904,218.1006808149517,282.8106515064188,220.9588477575793
MBURv2_130560,60.82516914622586,52.21456001642145,59.84388094084257,53.451732434867665,56.3455756790053,46.9268271448616,55.65392669088735,51.12871134301101
MBURv2_130561,62.80178536647632,55.58797260175204,58.480973413069854,51.54132442935594,54.019369763662844,50.467878685219794,48.21144426448892,53.21152300829162
MBURv2_130562,253.4851137199428,224.67043404551188,246.72715057913894,208.59878031336078,228.77294822114933,224.29925130698234,224.40550795382168,232.67988133552163
MBURv2_130563,1908.1674659668051,2368.2023583524024,1952.692015729596,2526.9716710575112,1575.547843167874,2340.5484533009367,2290.7711922289564,2187.169340120446
MBURv2_130564,168.72289628614726,166.55795054240764,169.5547670407658,163.52745704808441,149.14497087597334,160.59011160367402,163.49274632295013,156.747607164215
MBURv2_130565,97.8714319075044,111.62066525456389,95.11025861778903,93.44421592886613,86.02438843186624,106.28148516823595,114.60547902797065,96.88630632190377
MBURv2_130566,91.11442658635102,69.38802903340834,74.32153636903728,63.754351863060705,71.27945447241483,72.38611106187442,79.7476627724292,63.659986527377825
MBURv2_130567,120.94021561851874,142.9668534373547,114.17808112525194,133.83809369670612,103.0973799723452,127.03490817047219,135.20620503138895,111.74931907730928
MBURv2_130568,367.59605326460166,416.80348399974474,361.2959272508291,415.5886439118267,361.9974802745768,488.76579390438525,414.5405668630078,455.81481963161457
MBURv2_130569,427.4584081070975,346.641521637836,385.27424535106303,326.5153951973295,340.66513924468296,285.95532472904193,248.22481955987394,223.44655271109613
MBURv2_130570,186.18372149205052,197.68206569305056,179.3288585874119,229.14986304878784,156.47806297986253,204.3911498354899,215.64680804386734,178.55034721266296
MBURv2_130571,60.96062309085743,48.81120646500895,56.43732408995827,51.64286939727193,50.3813459791043,47.92773548902343,39.51579636943785,45.823295354132526
MBURv2_130572,137.1520660602054,110.11658756445414,123.99658200674787,116.57192088310221,108.60435995822158,116.27078383310189,115.89182200996953,107.6444900759011
MBURv2_130573,66.37482703160556,58.59023468086908,61.673946075035836,55.276997243746614,52.86931368177613,50.69610357294681,43.416071515004624,41.838757812159976
MBURv2_130574,50.4846409106983,51.352995940583384,46.230920850941985,44.88032468912916,41.46558502859523,43.38632513130291,50.05700737263481,41.29052581324202
MBURv2_130575,115.64580464853555,109.15251140904681,113.02905195796201,91.63527183900545,105.01949250795504,72.08612433143767,101.27954103327566,68.0876483489544
MBURv2_130576,449.8576507209038,375.93517135370945,412.42029248573806,346.6891290470732,427.2763896881389,300.4173263774726,359.5411449870666,290.9176205445954
MBURv2_130577,683.4827431374149,750.3810232269095,700.7025338980735,661.4058953087685,550.6419639295664,521.6590418401327,732.9464928731925,487.78856687967885
MBURv2_130578,355.68202393592185,519.9230252062854,333.0393088051935,448.62160645410125,280.46959430927507,414.4456827456189,438.07635329800337,360.0965333913043
MBURv2_130579,90.74356923793586,77.88807662366096,82.79713731629555,80.86625357236315,84.30223141765916,85.65092209671559,87.12492663876243,78.86709863222868
MBURv2_130580,266.85944802461097,246.5376435477416,245.64748025395474,269.3966941098818,275.82432586302104,280.4991259374982,279.8592570891876,271.9000166502407
MBURv2_130581,382.8498130814456,368.87022853361333,351.91277390842356,336.22127543463023,363.1983929989285,361.8720862727146,399.07881979132645,341.6015635750353
MBURv2_130582,321.84883433542393,272.6188147149062,333.3271560902455,272.74978382233337,341.69496836255144,259.72369454553075,301.362945419606,251.90042084659154
MBURv2_130583,466.0319340570108,465.2753930539604,399.34577752658953,437.67331814187963,404.0583947524165,436.180032532958,536.7859962922007,483.8055996690744
MBURv2_130584,416.03160242497245,309.46792523255885,373.168843593985,284.09898100069154,391.74608633178883,306.7474653876821,281.2134395972206,305.1078472469657
MBURv2_130585,1597.1688140544197,1613.6186912719647,1532.5266422629684,1575.7463974753168,1326.6949269078968,1475.9845029999517,1594.3688756141353,1686.31760353011
MBURv2_130586,261.36357983848603,232.62662937435843,242.61305962221087,252.04023837843891,228.08743296249602,234.06913848012135,210.66804888379508,227.65999854137917
MBURv2_130587,164.90291162336638,152.80587341494228,153.78102434552167,155.90491450376834,162.66096380328008,159.3468629024554,161.1905433863251,172.71454154689184
MBURv2_130588,121.35311344259898,145.66046945803723,113.85959275391231,140.93067253939734,110.52469154948146,134.64772019025955,169.30974462703392,153.77013903594667
MBURv2_130589,71.48895304879485,93.0176444524505,72.45065665235789,116.44108026205946,56.858442528838985,107.91961762335843,93.24323521896774,117.99546029129814
MBURv2_130590,58.47824339412181,94.54192772854049,62.850495200159585,91.93168507991507,54.74964858666398,91.68464672662735,88.17558373349242,92.45721803290245
MBURv2_130591,114.66229674226824,110.52722322119635,113.94690839252728,114.04995037596909,100.25578761829615,105.33040850417885,99.71021725818375,108.16671397940351
MBURv2_130592,61.43439341383715,57.765052754754855,59.298924549164894,64.41325286235819,56.744207479570896,63.39775989571506,53.66843107233902,69.51670528789658
MBURv2_130593,119.71951383856398,105.16853828663962,106.52988147037922,118.72614982449383,149.84881750110014,161.5245846330599,149.2017872747954,155.97810748971798
MBURv2_130594,92.8647240832243,95.58714324829684,89.05914122877853,112.85253088403847,103.69677800756641,141.42580526310076,116.88725044182769,135.57089268789028
MBURv2_130595,97.99366362586093,132.95122158702958,89.27627159113578,138.53032044164306,110.48999945027809,187.3013263251979,202.69698862420563,179.88576011186225
MBURv2_130596,125.81682669644393,167.74186933565647,123.61898641853335,174.54060264149405,156.50525291261314,207.3696058732193,251.22809252941224,221.1293292014996
MBURv2_130597,153.9265810467624,160.16586084553816,154.39846434461214,156.49808639091535,183.09520307135975,198.05229000108878,217.4899431553534,184.62286125926562
MBURv2_130598,157.85952862383814,160.44507138890597,157.8780381822191,158.88830667072145,195.3928411331234,200.90172366827275,184.489887714297,185.93224045901525
MBURv2_130599,110.55316919258775,128.16892014232891,108.70196211884404,130.98455762149808,124.9888780186195,155.55809385724038,171.58066033255875,138.55508462197736
MBURv2_130600,68.04267071004016,66.34761356521093,61.3161905240331,63.86572065830657,75.9446023287205,82.67356115180046,84.26048274695222,78.30126162550647
MBURv2_130601,426.6813266213687,411.8072488407148,383.42217859879975,361.7066572584926,384.6179127172795,355.9772957441045,469.66768910887413,329.3353913014101
MBURv2_130602,283.99721074178774,268.4184118110036,281.5258353880752,243.46880198782972,293.70765024120834,200.3668265854636,260.84143638231455,191.95919591917016
MBURv2_130603,351.898103451693,326.1120972537735,311.9563862880013,305.7268582606755,333.30570342956213,255.54647707439247,320.1395674971198,257.87524700157485
MBURv2_130604,236.05227933063827,220.72798005668972,198.6316176714736,194.44750707824377,251.77028041682814,241.44648831213266,262.1475709607341,220.67933267173424
MBURv2_130605,248.78901794867616,241.50478899393715,213.3511892793547,221.74669377507178,260.8420881876886,264.3199875028476,268.2785551163022,259.722135033947
MBURv2_130606,62.94232852490406,56.242554171363494,66.76312484206676,69.2366560396607,51.07752457808829,64.77258940548327,56.299399769028305,63.8289748552505
MBURv2_130607,301.6643252031245,300.37455311257736,307.4209004355632,253.8875119828044,243.21027413912836,222.0892219437372,280.45542372071446,211.01608007153743
MBURv2_130608,28.89861012362759,25.399194152245034,25.77953043484807,22.1966899032048,25.683713079762757,22.302991560618658,20.14233691646637,23.019210901935566
MBURv2_130609,24.416049792280393,15.683952494910569,15.378773048435667,14.896981556905363,20.152538391641723,18.211767391821834,19.248668947103134,16.435510639333014
MBURv2_130610,44.26379204865923,46.11482579586828,42.854515432224055,45.61324756772082,34.17174032901743,42.46027819057051,47.98935836286367,44.38087204921312
MBURv2_130611,84.20001180543451,71.62149362521112,80.54796865766635,64.7324176287933,63.46460992367801,60.02411403884789,66.67665801956952,50.96326029551878
MBURv2_130612,86.30303930669169,73.91460544061744,74.3507163990212,69.64488023133863,62.94997858025189,60.98765105370673,56.244928702450494,57.541654465334894
MBURv2_130613,67.30441628026858,61.93835366014594,56.88953485193709,63.33008170782852,51.94623191644678,56.440652079573425,55.977082197777044,52.678323702956995
MBURv2_130614,29.705455376439872,53.402946387467296,27.895600224708517,50.84670849406399,28.930088446667895,51.367575143449415,26.17251858310185,55.03405835291814
MBURv2_130615,308.85638303483546,279.33848879598276,275.365045860231,269.96309977423897,300.5156859596686,316.57301966234434,372.5968517681021,300.65975037015266
MBURv2_130616,30.358322527570422,26.898612864565155,29.92527122597391,20.99394908106489,24.378730138410646,27.82519799330585,25.45129180034644,22.290682673836407
MBURv2_130617,11.18696685991261,11.873373087677583,10.401227662384422,10.914790234774769,10.390963489023676,10.02851864485785,10.999033313949159,9.112324882332391
MBURv2_130618,22.764446717051953,23.51073111397931,26.966745652242388,18.867767635055927,21.637462273131113,18.87188519202063,19.89723634972655,16.26121761120388
MBURv2_130619,26.196294439113185,28.96857940829594,25.61840836963027,25.78915790526267,28.121187947336722,33.76662660164984,24.1450699604672,37.147989388219735
MBURv2_130620,39.62124958466574,37.530891870022025,39.798628292881276,40.95658573437772,52.86620942849573,61.47476235192306,55.15201357452189,63.23469109444905
MBURv2_130621,19.428062803804167,15.666597783785292,15.701605129773391,16.779767806581336,17.86641710097699,15.84889510118572,14.198085955576376,16.201877280808155
MBURv2_130622,231.38584191398044,205.9154155165088,216.03040816659853,168.814496745178,209.80793426957777,165.67489504964848,229.88208560704683,166.30392661293348
MBURv2_130623,20.103531178105243,17.799811858816593,18.437716283059494,17.29601269055845,16.453225159587163,16.99267601589001,16.958555578620736,16.07725196335936
MBURv2_130624,44.51974634671782,44.01814113977599,39.92857732240441,39.626648847241164,41.85950465922577,45.7265264376741,46.85211710016406,44.90114838134617
MBURv2_130625,85.0079388202821,87.58393239163722,72.30757865274343,75.39018589452338,68.21455376886773,67.42329476712418,98.48230802792303,59.85018117981629
MBURv2_130626,68.55105086870738,61.66749144650311,61.68950066420986,55.77006592697193,49.54808073048815,52.30873611521946,44.83954926959494,42.64071130364148
MBURv2_130627,46.932525392592126,48.66911454322402,45.436422391419725,53.00702066436967,37.922260923139646,44.12708452944489,38.8101657437439,34.75835264394829
MBURv2_130628,287.49471333713,268.3102212028007,251.30438686399216,302.2583370294616,204.57705401572298,181.29732403570384,214.01431694512257,124.88179557075709
MBURv2_130629,1667.350163192846,6783.778891903427,2336.0193113344344,7703.82504233804,1507.4098716948008,5147.501059472983,8653.451084163595,4396.931609459459
MBURv2_130630,261.681997461342,265.2142614281394,235.52136743751893,250.7853932328996,232.55148318669666,264.69409309212756,310.6619338074578,246.04355199437492
MBURv2_130631,294.5929235224311,292.2048009880286,268.57331397341903,272.2838541305549,271.54719559032645,263.32693294366163,306.353227792738,239.960840281684
MBURv2_130632,250.1668220013867,271.9988632468317,243.67170598992354,230.28024944874434,255.5708277849109,245.47851575315616,293.44287988856973,236.15233708094277
MBURv2_130633,242.45764145556947,212.593110230017,217.14650903781845,196.56921854373695,258.26253046519315,230.10814204531638,254.23111999310817,187.35134035007292
MBURv2_130634,214.24807919680362,201.78853186352308,181.28203511204683,194.03159999342037,188.12251662793352,198.41449159758545,225.39189475034146,174.85485113305373
MBURv2_130635,60.90026394139631,66.54376574224503,56.57398514960018,58.528585316908185,48.77194187143848,56.27771100274974,57.94356006734257,51.23236353248628
MBURv2_130636,46.601206994490745,39.735557198458544,39.61885515888485,37.97936413981189,43.531167568653885,39.83994487430357,48.53396531812785,44.619264600930485
MBURv2_130637,246.14856103435474,201.24822733471865,258.26125194248897,212.36385348094387,216.5126996302012,185.95225532851242,185.11054254816608,200.7999426390256
MBURv2_130638,161.500197428371,144.01770512430187,149.44071548950993,165.1792725700243,141.76268385844523,126.28296363866266,156.5393717100045,133.7896935820941
MBURv2_130639,966.566474925475,1112.2146255801836,1036.1028640959682,1389.5545106168688,790.8484255496743,1165.7479811715564,975.8173755432127,1211.5599165619246
MBURv2_130640,58.67755313106187,59.46236573719543,53.669980639207154,55.80259641173712,52.59352416602242,67.99891413832289,65.24193326136907,61.51752276161807
MBURv2_130641,15.588868710668153,12.337993004420632,18.82168778176918,14.781453944831403,12.351998020999451,12.20981978199638,12.036800728072135,13.123051508429457
MBURv2_130642,86.12085802413239,101.68226565821865,90.41791189281273,84.56519863803277,81.20726581520813,89.87844462815774,94.18059020652225,83.14743181493512
MBURv2_130643,2061.9345645533367,1873.446238914923,1944.2016236837226,1709.9744282377944,1719.4632196330585,1328.5499163495695,1943.2364149546843,1184.031297177256
MBURv2_130644,2012.533957180685,2281.709153142402,2055.1656492081174,2207.068419681345,1811.6888625941083,1617.7501798374326,2185.85139381019,1524.9597542230792
MBURv2_130645,60.775996614334524,52.273209957315046,65.00347659041539,60.52387799816641,63.39703592619089,50.653373563914826,52.36737819785807,50.557603845742975
MBURv2_130646,61.65575849499601,54.75439631234676,58.540553034705894,52.80845899813907,48.54019614332365,42.99448418816475,53.58228639438915,42.26555623875353
MBURv2_130647,58.10997694437696,44.60123990740193,53.99958626931871,49.70626179487424,45.511149201124226,50.9232189570874,51.119894415627684,54.18213794497822
MBURv2_130648,121.6240153454434,109.8551176128311,107.59091854611265,101.15087673097685,78.22757505759252,83.58689359099303,84.6185400621571,86.11479503360223
MBURv2_130649,230.70734378656348,191.59796683023896,187.52154755841042,218.81372124823798,220.45376642267834,231.26912451864146,253.7351483426475,188.70080280559748
MBURv2_130650,224.23339882613473,182.78458753323838,194.3306292543125,172.14522424628467,221.60530054808905,178.55336453678507,232.41435611214305,159.0429487194715
MBURv2_130651,157.42332702710883,143.18247056801818,147.50458953164497,132.61206492975143,155.93303955310446,126.79923954328956,146.4323799083328,121.86299312855745
MBURv2_130652,157.4866876793664,163.50841387238955,143.08192600148294,143.9351046634695,143.7273848597023,150.17331990940275,166.64156334148086,153.9511584916508
MBURv2_130653,187.47080244713646,179.0510108123196,174.48982589537061,173.31777326969436,191.83313253550375,189.06289274856647,203.29780279691082,193.95160775323146
MBURv2_130654,136.45931747664918,140.6753508684212,118.03590986264653,132.79096504574585,134.96494726973748,157.0776815197372,164.30232993818464,156.00998049648607
MBURv2_130655,180.9374675990372,157.85776605100398,159.67452412393894,167.74710613149577,161.78009986623496,163.45536516234884,148.38700453106705,167.17112462089415
MBURv2_130656,117.38723184472262,108.71503485035547,122.69869271770285,118.88618892496974,107.98696449275619,114.82163855594574,127.11165128511658,111.44015694178157
MBURv2_130657,111.15396343482827,122.4203083660847,107.81806334248023,120.11797675370569,96.6796323090177,117.10327154551072,133.60848808160068,115.68383694592994
MBURv2_130658,90.90555268906346,89.96149554643803,82.1518580629494,86.77418424358065,76.71002799316337,89.88369440588693,80.00917310957146,90.63570436270061
MBURv2_130659,75.7792228990813,61.655692819313096,69.67122699465587,55.13183706190905,70.8750913699696,59.281347224373,68.22525523786442,57.30990287127188
MBURv2_130660,67.79468038873908,60.78384141662944,65.46926583349958,57.725601676889625,69.49348909605558,68.17074176139269,65.81340983452611,78.98341108929714
MBURv2_130661,671.046990262028,549.5000416670365,588.8292631419635,537.2248802261591,652.4379136976472,592.3123035726471,534.0441451643629,605.3835542802133
MBURv2_130662,266.13214309160463,219.31169740870362,214.0941463749297,236.28773538766438,227.15311683900987,255.5609559315005,200.16910022481926,256.7609690079109
MBURv2_130663,243.36837067556448,240.15920377585482,223.36711429718957,251.58826808228818,214.097125841451,234.26311250398587,199.05859204049293,223.9184783963446
MBURv2_130664,20.22192409670589,20.02119773899166,20.51690713585108,20.594270888701054,20.318295200923625,20.425380337788706,17.019078756708808,22.231803476811084
MBURv2_130665,44.990368348690595,45.47762099518597,43.26107754023954,42.50119765066437,42.04933071742553,40.95812406087783,45.98374248802838,44.40400796201218
MBURv2_130666,48.48392187318132,48.0008542417626,45.28219461425404,48.55739209730814,41.57086485236226,47.60850490129338,52.65933405684696,43.70959242943419
MBURv2_130667,5.3260214960649845,6.717351746851231,5.3933491304484775,6.931016682265442,5.209018695383416,7.633571538345423,6.337797927215173,4.573467453151091
MBURv2_130668,12.251618400270697,11.937747815278636,10.16546152513773,10.989588039934278,10.517786962182171,10.27948156027545,12.270236567297795,10.050017337107757
MBURv2_130669,50.590596245500656,51.3183916854586,47.98697816065697,45.851341128832935,40.870762071469876,38.53485632337834,42.653280555685164,44.116370663472836
MBURv2_130670,65.76135146921783,59.91798027013296,68.06235893256866,56.856960291165635,72.82222404172572,64.98729004009799,55.83003922269898,72.55935040064577
MBURv2_130673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBURv2_130675,71.08542209608602,75.08919075814356,69.77476048411863,100.58681496674673,55.606828295731,59.62768772933074,64.07441558422343,90.60751474396069
MBURv2_130676,264.70318954381275,252.40911391895352,256.8108337481591,249.08208728330993,291.17798762216955,262.34055443606775,312.3691276557956,244.8630278575394
MBURv2_130677,80.65593518277242,75.74393176621906,75.97183171683459,74.40271754145424,78.30267901155575,86.7534144722572,91.24741039993516,84.31435939758809
MBURv2_130678,253.29480958051343,254.35161614428583,262.6463849066599,268.71739001918314,213.4777152447933,273.41596435654793,241.36767550055097,304.2138702125744
MBURv2_130679,107.18218709330702,108.08297069424876,110.11943752682157,104.82826926854666,105.96485884535333,111.72974620805003,95.37152611759188,113.82350073665043
MBURv2_130680,36.61078101339758,41.8542685765346,36.785406889725515,39.50679508891302,40.05704554154016,44.348114648733706,39.01775251391998,46.52271815420771
MBURv2_130681,43.50204144474673,47.02146222795862,40.77034214762083,50.75997154417423,43.04979249321036,54.63840315440283,50.180567388087425,41.7259491075118
MBURv2_130682,26.59073500958789,26.589517331286128,26.330030824342224,24.234492357782294,23.31536733366327,28.075905041640244,21.04245918946569,19.67226208667907
MBURv2_130683,56.813669277558944,56.4062369445038,54.71049923005786,64.51607376639818,62.29720524118398,65.97817869870771,52.928770998122275,52.01128797569017
MBURv2_130684,33.47769257394656,32.06301440829311,29.683523222745194,30.432994441938682,32.836404408106326,23.400676968186694,27.3938164173581,21.654564746229767
MBURv2_130685,292.42945845684517,301.63816625439256,300.4959548170451,292.07630588386473,252.66570172864638,262.9017687497245,284.5061678695681,278.6606426660046
MBURv2_130686,107.67386884474644,87.29181717264969,101.74413106263546,98.4361100414709,105.56115650154509,86.41231751148999,83.50606113144818,89.38485912331929
MBURv2_130687,107.98307127991075,97.90688785012371,113.65807135080804,103.13720841795877,119.95813339378711,90.16734168855358,93.36376440837277,102.73707772636044
MBURv2_130688,125.25722628118916,104.02298990838194,131.26384478915318,121.65584519443058,141.71392949627167,128.9800962425436,129.89714119044513,137.04721899613898
MBURv2_130689,214.77996890253903,202.3430852724983,197.2791719348399,163.93976193358466,222.0252222894115,200.16704551697094,250.31530180753344,201.45657450778194
MBURv2_130690,486.09494032742197,433.5900802712764,452.4287066211987,381.6473835553169,498.5421376469873,406.36005304563173,459.8211213164678,389.979861033853
MBURv2_130691,107.13491133191808,116.55513031022949,99.2424828733425,105.0614470666122,113.40896454851912,120.21155900025047,144.41766164833004,112.31227460927437
MBURv2_130692,139.09812869628524,161.47315600392707,137.5017757079094,154.33652433885342,130.19994548994853,166.16996769896676,172.01029078658308,168.47838447162198
MBURv2_130693,349.2800764023004,348.0507087890913,362.14198183515873,342.8891649226413,363.04908814876484,337.92281883353,367.5228800370264,349.7559234797297
MBURv2_130694,284.5046763884769,265.33169094012374,273.95973786824754,266.28247774004586,308.0064789956058,279.24185411011933,280.9937714176896,279.4655861697827
MBURv2_130695,34.87266002380237,39.32108339620233,32.075080397748465,39.61385957424883,47.35027313158096,33.60633323588656,38.30124670697831,41.96435258232781
MBURv2_130696,67.89017307768569,77.27015046224578,68.2633662691784,68.87432068159173,73.00246729438477,69.57145778179923,89.82739463585979,70.68953313784576
MBURv2_130697,87.03731592344667,83.41011099566074,83.38540763448283,72.18264699845962,90.41161542068355,80.27496486714585,85.15875595315205,75.27878513796287
MBURv2_130698,40.97670249372211,41.751344800550946,37.51349590530322,40.92242550613093,34.76995546622955,35.96467241033474,34.664925945022105,38.502646729576874
MBURv2_130699,146.6931913287656,135.8705580136301,137.2477616778474,142.77656186199383,138.80320514902922,156.90629229687974,149.46495656648696,182.48135138072857
MBURv2_130700,158.44865690359333,126.9126624980938,146.13047171141162,124.29104072916455,135.1125804302541,136.7878124606462,138.21442397817827,142.45066434696787
MBURv2_130701,53.3372678620592,56.91428934604862,49.23564813934329,53.340824345636776,52.00033441689747,69.44236896397867,68.09546448253899,73.83516728305379
MBURv2_130702,46.459848429290055,50.67304588104345,49.6977263139533,45.10869529693396,44.88235875905943,55.864873104025015,50.66478376224432,65.17191120740304
MBURv2_130703,65.36262989806984,71.70382446057478,70.1428049314218,63.70087890305356,68.1999392267838,77.83136283021146,80.96078136220565,84.30921350613504
MBURv2_130704,104.99806921877791,90.94710147693365,104.33003988211749,90.27398104857903,83.31468263187996,93.64400911061573,79.01440086631483,89.6161005124406
MBURv2_130705,44.46303773339315,49.18629596628035,44.59950398630736,44.00045898528228,41.72817072657947,59.630494256293105,49.44144422280103,58.31496130785638
MBURv2_130706,356.1562116562166,407.81395999962615,388.54586027272575,318.24918266068823,280.5357087773318,276.95551737559487,341.4650311805726,206.49205550977177
MBURv2_130707,1206.392624940418,1088.0294329426874,1168.2917402438597,921.8252187413038,906.0714400775396,746.25898515237,1073.667714492682,576.3310634341155
MBURv2_130708,98.27489686912278,96.8575894484359,98.56472140334276,71.79540813302074,87.2567067215567,65.6883614199786,89.11947658776894,63.70324841963058
MBURv2_130709,107.22577878626495,112.56812107028041,102.27348966313335,111.45580211715914,82.52569432514741,91.92340882747796,100.65245647880828,96.1285690309195
MBURv2_130710,18.51378746089178,15.003719960120272,18.13858110842435,18.984408832263558,16.712877641827447,20.644074853700584,19.346191900123603,20.106565306809504
MBURv2_130711,48.965036334790994,47.33704251136775,53.07079675677322,49.93588193565069,50.8141521727503,46.480253544724064,46.31340843895137,51.78761266413772
MBURv2_130712,25.313999916476856,22.433419984767323,28.679727608768477,21.94821949384057,20.25393481122231,23.602859166912385,23.64777124170775,24.92108302773651
MBURv2_130713,24.182732230651883,19.74078880707301,16.73038913935038,11.645994017139893,17.24618591611244,12.579814320844756,22.117621337832546,15.2511139152018
MBURv2_130714,94.1837544533631,85.11651072520219,88.94803084936507,82.29354781135748,108.85827169838565,107.31828174462468,111.34680212655296,98.4819991578535
MBURv2_130715,128.86146747425587,144.4678449022805,156.62019536593718,278.5310343470197,387.5447579227026,460.3340498737671,309.2207297261122,438.495928799321
MBURv2_130716,112.68003423216102,129.86880043912382,98.78373926890356,127.21838336244626,86.77616685635522,128.4748938228321,118.68879927791622,120.90328219052385
MBURv2_130717,262.0795278109766,265.30340661135295,251.08751144922283,256.13223764875534,227.96039618126284,253.87380835602846,265.78593429886394,259.36351710984275
MBURv2_130718,35.48485189305406,33.37792914627115,36.9011270816436,36.01175910042926,32.81951675433282,35.10091541347564,31.514745429554143,44.66358267201645
MBURv2_130719,70.84628694690073,62.030545037329354,59.90971540606245,56.58525338255772,58.88319811307816,53.964281607502464,37.4386819520603,47.38541044038263
MBURv2_130720,1361.1464017132982,1583.1118729391642,1242.9197793998953,1630.0211010758928,1205.547238297332,1805.72134739561,2056.2629682108823,1791.7930787955347
MBURv2_130721,337.67186125839834,337.9699646068433,283.6929089685266,334.41714587561654,317.4870895623678,372.8358709558672,468.5221313930177,354.8801271853499
MBURv2_130722,105.34099708782063,85.69162228415625,85.24083025090191,88.97926821827257,90.02072329599719,96.2019133847113,99.29682852870768,93.78492447623886
MBURv2_130723,39.07107023002911,44.666926564113865,43.84181226142912,43.67016868362092,36.14298895738081,35.5118469760657,34.12650165184473,48.37502687559814
MBURv2_130724,49.51417692919986,33.33564278110285,38.62713286885062,39.588844507581584,36.39385204247572,38.12326907292837,32.866371894536215,39.63101890244571
MBURv2_130725,62.83160544808895,56.137868170113876,56.47531480924096,55.70052342134329,53.40422673785057,55.22712601927953,60.188428934746,56.810920918049945
MBURv2_130726,44.830211044297535,37.393258057471854,46.60652663393477,39.26292598342591,41.46646010689064,39.6436815224739,39.00893067065133,36.34178870883927
MBURv2_130727,58.074810536612574,63.97105907757162,58.187547692261006,70.31086593666369,49.66272833103025,69.14595614384983,63.99536561508526,70.02191390190745
MBURv2_130728,47.214595422339535,46.92410930409121,48.01904563969345,49.728091510199164,42.86552006685918,47.64528708957627,46.265362508606245,53.900633810180686
MBURv2_130729,136.2413882080923,127.32792715467032,134.83021696620514,125.13057168461059,136.63578471239273,123.54421163292395,123.6340474001499,128.44297500459015
MBURv2_130730,245.91329359250588,210.57437432520604,223.18130318792234,185.87067039952908,230.21597842857577,175.3416631495068,184.70528866022477,166.65538646917236
MBURv2_130731,188.1379061286551,192.19911716210902,188.16927850938416,235.24237016966566,153.7896134618544,194.31559003474334,217.08396625855025,248.51456537941883
